system   I             system.c:242  al_install_system                [   0.00000] Allegro version: 5.1.13 (WIP)
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [ 626.82986] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [ 626.83017] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [ 626.83017] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [ 626.83047] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [ 626.83048] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [ 626.83077] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [ 626.83078] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [ 626.83108] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [ 626.83109] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [ 626.83139] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [ 626.83140] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [ 626.83171] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [ 626.83172] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [ 626.83200] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [ 626.83201] _al_d3d_sync_bitmap (video) ref count == 2
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.83230] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.83231] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.83231] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.83232] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.83232] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.83233] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.83233] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.83234] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.83234] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [ 626.83235] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [ 626.83235] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [ 626.83236] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [ 626.83236] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [ 626.83272] added dtor for object 02AFC900, func 004177B0
stdio    D         file_stdio.c:105  file_stdio_fopen                 [ 626.83932] opening ships.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.83953] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.83954] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.83955] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.83955] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.83956] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.83956] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.83957] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.83957] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.83958] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [ 626.83958] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [ 626.83959] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [ 626.83960] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [ 626.83960] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [ 626.83973] added dtor for object 02AFDAF0, func 004177B0
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [ 626.84425] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [ 626.84430] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [ 626.95775] opening pickups.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.95796] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.95797] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.95797] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.95798] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.95799] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.95799] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.95800] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.95800] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.95801] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [ 626.95801] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [ 626.95802] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [ 626.95802] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [ 626.95803] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [ 626.95818] added dtor for object 02AFD1F8, func 004177B0
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [ 626.95905] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [ 626.95908] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [ 626.96090] opening astronaut.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.96122] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.96123] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.96124] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.96125] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.96126] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.96127] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.96128] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.96129] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.96129] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [ 626.96131] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [ 626.96132] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [ 626.96133] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [ 626.96133] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [ 626.96158] added dtor for object 02AFD860, func 004177B0
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [ 626.96165] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [ 626.96166] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [ 626.96264] opening jewels.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.96280] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.96281] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.96283] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.96283] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.96283] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.96285] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.96289] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.96289] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.96292] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [ 626.96294] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [ 626.96295] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [ 626.96295] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [ 626.96296] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [ 626.96335] added dtor for object 02AFCE20, func 004177B0
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [ 626.96340] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [ 626.96341] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [ 626.96469] opening status_bg.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.96483] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.96485] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.96487] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.96487] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.96489] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.96489] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.96489] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.96491] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.96491] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [ 626.96493] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [ 626.96493] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [ 626.96494] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [ 626.96495] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [ 626.96683] added dtor for object 02AFBEC0, func 004177B0
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [ 626.96700] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [ 626.96702] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [ 626.97737] opening panel.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.97766] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.97767] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.97768] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.97769] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.97770] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.97771] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.97772] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.97773] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 626.97774] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [ 626.97775] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [ 626.97776] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [ 626.97777] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [ 626.97778] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [ 626.97927] added dtor for object 02AFC3E0, func 004177B0
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [ 626.98033] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [ 626.98035] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [ 627.00221] opening panel_pressed.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 627.00254] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 627.00256] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 627.00256] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 627.00258] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 627.00258] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 627.00260] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 627.00262] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 627.00266] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 627.00266] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [ 627.00267] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [ 627.00270] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [ 627.00272] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [ 627.00273] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [ 627.00530] added dtor for object 02AFDC38, func 004177B0
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [ 627.00668] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [ 627.00671] _al_d3d_sync_bitmap (video) ref count == 1
stdio    D         file_stdio.c:105  file_stdio_fopen                 [ 627.02881] opening ui.png rb
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 627.02918] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 627.02921] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 627.02923] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 627.02927] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 627.02928] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 627.02928] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 627.02929] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 627.02929] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 627.02931] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [ 627.02931] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [ 627.02932] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [ 627.02933] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [ 627.02934] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [ 627.02983] added dtor for object 02AFCF68, func 004177B0
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [ 627.03021] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [ 627.03022] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 627.03218] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 627.03220] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 627.03222] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 627.03222] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 627.03223] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 627.03224] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 627.03225] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 627.03226] Fake format
d3d      D         d3d_disp.cpp:1188 real_choose_bitmap_format        [ 627.03227] Fake format
d3d      D         d3d_disp.cpp:1196 real_choose_bitmap_format        [ 627.03227] Alpha doesn't match
d3d      D         d3d_disp.cpp:1203 real_choose_bitmap_format        [ 627.03229] Adapter format is 23
d3d      D         d3d_disp.cpp:1206 real_choose_bitmap_format        [ 627.03229] Found a format
d3d      I         d3d_disp.cpp:2380 d3d_create_bitmap                [ 627.03231] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [ 627.03262] added dtor for object 02AFC008, func 004177B0
